Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_090084_20121203_20161127_01_T1,LE70900842012338ASA00,2012/12/03,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/27,2012:338:23:46:02.6311875,2012:338:23:46:29.3851250,ASA - Alice Springs  Austrailia,Day,3,3,115,4,4.817,3.447,3.365,9,N,LPGS_12.8.2,FULL,60.12259983,73.88633417,DE,3.574317,ETM_L1TP,ETM,DEFINITIVE,14601,16641,7301,8321,7301,8321,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,34°36'50.26"S,149°50'39.37"E,33°39'38.52"S,149°02'24.79"E,33°57'35.28"S,151°06'02.77"E,35°15'28.37"S,148°34'04.94"E,35°33'47.16"S,150°40'09.12"E,-34.61396,149.84427,-33.6607,149.04022,-33.9598,151.10077,-35.25788,148.56804,-35.5631,150.6692,LE07_L1TP_090084_20121203_20161127_01_T1,LE70900842012338ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012338ASA00
LE07_L1TP_090084_20121117_20161127_01_T1,LE70900842012322ASA00,2012/11/17,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/27,2012:322:23:46:02.6956875,2012:322:23:46:29.4497499,ASA - Alice Springs  Austrailia,Day,17,17,48,4,5.921,4.841,3.409,9,N,LPGS_12.8.2,FULL,59.41641123,67.67068945,DE,12.369328,ETM_L1TP,ETM,DEFINITIVE,14521,16641,7261,8321,7261,8321,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,34°36'49.86"S,149°49'22.69"E,33°39'33.84"S,149°01'08.40"E,33°57'31.03"S,151°04'48.00"E,35°15'22.54"S,148°32'45.24"E,35°33'41.47"S,150°38'51.18"E,-34.61385,149.82297,-33.6594,149.019,-33.95862,151.08,-35.25626,148.5459,-35.56152,150.64755,LE07_L1TP_090084_20121117_20161127_01_T1,LE70900842012322ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012322ASA00
LE07_L1TP_090084_20121101_20161127_01_T1,LE70900842012306ASA00,2012/11/01,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/27,2012:306:23:45:55.0460000,2012:306:23:46:21.8001250,ASA - Alice Springs  Austrailia,Day,1,3,130,4,4.594,3.086,3.403,9,N,LPGS_12.8.2,FULL,56.86885117,60.68536333,DE,-4.214704,ETM_L1TP,ETM,DEFINITIVE,14601,16621,7301,8311,7301,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,34°36'49.50"S,149°49'48.79"E,33°39'37.91"S,149°01'33.60"E,33°57'35.24"S,151°05'11.08"E,35°15'28.19"S,148°33'12.82"E,35°33'47.38"S,150°39'16.74"E,-34.61375,149.83022,-33.66053,149.026,-33.95979,151.08641,-35.25783,148.55356,-35.56316,150.65465,LE07_L1TP_090084_20121101_20161127_01_T1,LE70900842012306ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012306ASA00
LE07_L1TP_090084_20121016_20161129_01_T1,LE70900842012290ASA00,2012/10/16,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/29,2012:290:23:45:49.6753749,2012:290:23:46:16.4294375,ASA - Alice Springs  Austrailia,Day,5,5,149,4,4.452,3.224,3.07,9,N,LPGS_12.8.2,FULL,52.67616863,54.49210214,DE,12.551123,ETM_L1TP,ETM,DEFINITIVE,14521,16621,7261,8311,7261,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,34°36'48.13"S,149°49'25.14"E,33°39'34.27"S,149°01'14.38"E,33°57'31.90"S,151°04'48.94"E,35°15'23.36"S,148°32'51.32"E,35°33'42.34"S,150°38'52.33"E,-34.61337,149.82365,-33.65952,149.02066,-33.95886,151.08026,-35.25649,148.54759,-35.56176,150.64787,LE07_L1TP_090084_20121016_20161129_01_T1,LE70900842012290ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012290ASA00
LE07_L1TP_090084_20120930_20161129_01_T1,LE70900842012274ASA00,2012/09/30,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/29,2012:274:23:45:40.7258125,2012:274:23:46:07.4798749,ASA - Alice Springs  Austrailia,Day,2,2,145,4,5.069,2.867,4.18,9,N,LPGS_12.8.2,FULL,47.36444386,49.62657574,DE,-2.610846,ETM_L1TP,ETM,DEFINITIVE,14581,16621,7291,8311,7291,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120701_20120930_01.02,2,34°36'48.17"S,149°49'42.02"E,33°39'37.33"S,149°01'30.04"E,33°57'34.70"S,151°05'01.79"E,35°15'27.97"S,148°33'08.68"E,35°33'46.91"S,150°39'06.84"E,-34.61338,149.82834,-33.66037,149.02501,-33.95964,151.08383,-35.25777,148.55241,-35.56303,150.6519,LE07_L1TP_090084_20120930_20161129_01_T1,LE70900842012274ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012274ASA00
LE07_L1TP_090084_20120914_20161128_01_T1,LE70900842012258ASA00,2012/09/14,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/28,2012:258:23:45:30.4897500,2012:258:23:45:57.2438124,ASA - Alice Springs  Austrailia,Day,6,6,146,4,4.584,2.916,3.537,9,N,LPGS_12.8.2,FULL,41.56911301,45.90201271,DE,.011027,ETM_L1TP,ETM,DEFINITIVE,14581,16621,7291,8311,7291,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120701_20120930_01.02,2,34°36'46.87"S,149°50'04.60"E,33°39'34.16"S,149°01'53.33"E,33°57'31.82"S,151°05'24.86"E,35°15'25.56"S,148°33'30.89"E,35°33'44.86"S,150°39'28.66"E,-34.61302,149.83461,-33.65949,149.03148,-33.95884,151.09024,-35.2571,148.55858,-35.56246,150.65796,LE07_L1TP_090084_20120914_20161128_01_T1,LE70900842012258ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012258ASA00
LE07_L1TP_090084_20120829_20161129_01_T1,LE70900842012242ASA00,2012/08/29,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/29,2012:242:23:45:20.7638750,2012:242:23:45:47.5179375,ASA - Alice Springs  Austrailia,Day,40,40,111,4,4.16,2.831,3.048,9,N,LPGS_12.8.2,FULL,35.89450414,42.91038397,DE,14.583134,ETM_L1TP,ETM,DEFINITIVE,14521,16621,7261,8311,7261,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120701_20120930_01.02,2,34°36'45.32"S,149°50'02.00"E,33°39'34.42"S,149°01'48.29"E,33°57'32.29"S,151°05'23.17"E,35°15'25.96"S,148°33'28.48"E,35°33'45.83"S,150°39'29.52"E,-34.61259,149.83389,-33.65956,149.03008,-33.95897,151.08977,-35.25721,148.55791,-35.56273,150.6582,LE07_L1TP_090084_20120829_20161129_01_T1,LE70900842012242ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012242ASA00
LE07_L1TP_090084_20120813_20161129_01_T1,LE70900842012226ASA00,2012/08/13,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/29,2012:226:23:45:11.9060000,2012:226:23:45:38.6599999,ASA - Alice Springs  Austrailia,Day,53,54,139,4,4.349,2.975,3.172,9,N,LPGS_12.8.2,FULL,30.8645961,40.34588504,DE,2.381949,ETM_L1TP,ETM,DEFINITIVE,14581,16641,7291,8321,7291,8321,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120701_20120930_01.02,2,34°36'46.15"S,149°49'33.06"E,33°39'29.05"S,149°01'21.68"E,33°57'27.94"S,151°04'59.70"E,35°15'17.35"S,148°32'57.37"E,35°33'37.69"S,150°39'01.69"E,-34.61282,149.82585,-33.65807,149.02269,-33.95776,151.08325,-35.25482,148.54927,-35.56047,150.65047,LE07_L1TP_090084_20120813_20161129_01_T1,LE70900842012226ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012226ASA00
LE07_L1TP_090084_20120728_20161130_01_T1,LE70900842012210ASA00,2012/07/28,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/30,2012:210:23:44:59.4646250,2012:210:23:45:26.2186875,ASA - Alice Springs  Austrailia,Day,44,42,124,4,4.422,3.296,2.948,9,N,LPGS_12.8.2,FULL,26.90824129,38.0789908,DE,-12.793975,ETM_L1TP,ETM,DEFINITIVE,14521,16641,7261,8321,7261,8321,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120701_20120930_01.02,2,34°36'44.46"S,149°49'44.51"E,33°39'29.92"S,149°01'34.00"E,33°57'29.52"S,151°05'13.99"E,35°15'14.94"S,148°33'09.83"E,35°33'35.78"S,150°39'16.24"E,-34.61235,149.82903,-33.65831,149.02611,-33.9582,151.08722,-35.25415,148.55273,-35.55994,150.65451,LE07_L1TP_090084_20120728_20161130_01_T1,LE70900842012210ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012210ASA00
LE07_L1TP_090084_20120712_20161130_01_T1,LE70900842012194ASA00,2012/07/12,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/30,2012:194:23:44:49.8674374,2012:194:23:45:16.6214375,ASA - Alice Springs  Austrailia,Day,28,28,94,4,5.657,4.656,3.213,9,N,LPGS_12.8.2,FULL,24.34925159,36.14116919,DE,-1.836564,ETM_L1TP,ETM,DEFINITIVE,14581,16621,7291,8311,7291,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120701_20120930_01.02,2,34°36'45.00"S,149°49'07.18"E,33°39'28.22"S,149°00'52.31"E,33°57'27.83"S,151°04'31.51"E,35°15'17.32"S,148°32'31.85"E,35°33'38.02"S,150°38'37.61"E,-34.6125,149.81866,-33.65784,149.01453,-33.95773,151.07542,-35.25481,148.54218,-35.56056,150.64378,LE07_L1TP_090084_20120712_20161130_01_T1,LE70900842012194ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012194ASA00
LE07_L1TP_090084_20120626_20161130_01_T1,LE70900842012178ASA00,2012/06/26,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/11/30,2012:178:23:44:34.2232500,2012:178:23:45:00.9773124,ASA - Alice Springs  Austrailia,Day,67,67,44,4,4.156,2.763,3.105,9,N,LPGS_12.8.2,FULL,23.35007486,34.74675702,DE,-3.704779,ETM_L1TP,ETM,DEFINITIVE,14541,16621,7271,8311,7271,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120401_20120630_01.02,2,34°36'44.60"S,149°50'06.40"E,33°39'24.95"S,149°01'57.32"E,33°57'23.98"S,151°05'33.61"E,35°15'13.54"S,148°33'30.71"E,35°33'34.13"S,150°39'33.48"E,-34.61239,149.83511,-33.65693,149.03259,-33.95666,151.09267,-35.25376,148.55853,-35.55948,150.6593,LE07_L1TP_090084_20120626_20161130_01_T1,LE70900842012178ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012178ASA00
LE07_L1TP_090084_20120610_20161201_01_T1,LE70900842012162ASA00,2012/06/10,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/01,2012:162:23:44:26.8465000,2012:162:23:44:53.6005624,ASA - Alice Springs  Austrailia,Day,79,78,19,4,4.011,3.172,2.455,9,N,LPGS_12.8.2,FULL,23.91219825,34.17081088,DE,-1.900163,ETM_L1TP,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120401_20120630_01.02,2,34°36'44.93"S,149°48'37.69"E,33°39'24.23"S,149°00'28.19"E,33°57'22.79"S,151°04'00.48"E,35°15'14.72"S,148°32'05.96"E,35°33'34.85"S,150°38'04.70"E,-34.61248,149.81047,-33.65673,149.00783,-33.95633,151.0668,-35.25409,148.53499,-35.55968,150.63464,LE07_L1TP_090084_20120610_20161201_01_T1,LE70900842012162ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012162ASA00
LE07_L1TP_090084_20120525_20161202_01_T1,LE70900842012146ASA00,2012/05/25,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/02,2012:146:23:44:38.3804999,2012:146:23:45:05.1345624,ASA - Alice Springs  Austrailia,Day,65,65,96,4,4.559,3.314,3.131,9,N,LPGS_12.8.2,FULL,25.86179641,34.72640624,DE,-11.704741,ETM_L1TP,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120401_20120630_01.02,2,34°36'44.89"S,149°42'16.09"E,33°39'26.24"S,148°54'09.68"E,33°57'24.44"S,150°57'38.70"E,35°15'13.97"S,148°25'44.90"E,35°33'33.66"S,150°31'40.08"E,-34.61247,149.70447,-33.65729,148.90269,-33.95679,150.96075,-35.25388,148.42914,-35.55935,150.5278,LE07_L1TP_090084_20120525_20161202_01_T1,LE70900842012146ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012146ASA00
LE07_L1TP_090084_20120509_20161202_01_T1,LE70900842012130ASA00,2012/05/09,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/02,2012:130:23:44:43.5808750,2012:130:23:45:10.3348749,ASA - Alice Springs  Austrailia,Day,6,6,164,4,4.527,3.362,3.032,9,N,LPGS_12.8.2,FULL,28.93465784,36.58676546,DE,-6.774089,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120401_20120630_01.02,2,34°36'56.52"S,149°40'28.20"E,33°39'39.38"S,148°52'17.18"E,33°57'33.41"S,150°55'50.74"E,35°15'30.17"S,148°24'00.18"E,35°33'45.65"S,150°30'00.00"E,-34.6157,149.6745,-33.66094,148.87144,-33.95928,150.93076,-35.25838,148.40005,-35.56268,150.5,LE07_L1TP_090084_20120509_20161202_01_T1,LE70900842012130ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012130ASA00
LE07_L1TP_090084_20120423_20161201_01_T1,LE70900842012114ASA00,2012/04/23,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/01,2012:114:23:44:20.2570625,2012:114:23:44:47.0110625,ASA - Alice Springs  Austrailia,Day,68,67,71,4,4.763,3.214,3.515,9,N,LPGS_12.8.2,FULL,32.74805765,39.91531213,DE,7.922355,ETM_L1TP,ETM,DEFINITIVE,14561,16621,7281,8311,7281,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120401_20120630_01.02,2,34°36'56.30"S,149°46'55.63"E,33°39'35.46"S,148°58'43.72"E,33°57'30.35"S,151°02'22.60"E,35°15'23.54"S,148°30'23.62"E,35°33'39.92"S,150°36'28.80"E,-34.61564,149.78212,-33.65985,148.97881,-33.95843,151.03961,-35.25654,148.50656,-35.56109,150.608,LE07_L1TP_090084_20120423_20161201_01_T1,LE70900842012114ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012114ASA00
LE07_L1TP_090084_20120407_20161202_01_T1,LE70900842012098ASA00,2012/04/07,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/02,2012:098:23:44:08.3063750,2012:098:23:44:35.0603749,ASA - Alice Springs  Austrailia,Day,81,81,25,4,4.429,2.915,3.334,9,N,LPGS_12.8.2,FULL,36.90809909,44.70410913,DE,-8.272797,ETM_L1TP,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120401_20120630_01.02,2,34°36'54.79"S,149°50'23.53"E,33°39'47.63"S,149°02'05.03"E,33°57'42.98"S,151°05'45.74"E,35°15'37.58"S,148°33'49.50"E,35°33'54.58"S,150°39'56.66"E,-34.61522,149.83987,-33.66323,149.03473,-33.96194,151.09604,-35.26044,148.56375,-35.56516,150.66574,LE07_L1TP_090084_20120407_20161202_01_T1,LE70900842012098ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012098ASA00
LE07_L1TP_090084_20120322_20161202_01_T1,LE70900842012082ASA00,2012/03/22,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/02,2012:082:23:44:12.2432500,2012:082:23:44:38.9973125,ASA - Alice Springs  Austrailia,Day,29,28,155,4,4.244,2.735,3.245,9,N,LPGS_12.8.2,FULL,41.0870107,50.75650613,DE,-1.178951,ETM_L1TP,ETM,DEFINITIVE,14581,16621,7291,8311,7291,8311,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120101_20120331_01.02,2,34°36'54.72"S,149°49'40.08"E,33°39'34.38"S,149°01'26.26"E,33°57'30.78"S,151°05'06.90"E,35°15'24.44"S,148°33'05.22"E,35°33'41.90"S,150°39'12.56"E,-34.6152,149.8278,-33.65955,149.02396,-33.95855,151.08525,-35.25679,148.55145,-35.56164,150.65349,LE07_L1TP_090084_20120322_20161202_01_T1,LE70900842012082ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012082ASA00
LE07_L1GT_090084_20120306_20161202_01_T2,LE70900842012066ASA00,2012/03/06,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/02,2012:066:23:44:09.7356874,2012:066:23:44:36.4896874,ASA - Alice Springs  Austrailia,Day,88,88,-1,-1,,,,9,N,LPGS_12.8.2,FULL,45.03694806,57.6494371,DE,-6.858614,ETM_L1GT,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120101_20120331_01.02,2,34°36'53.78"S,149°50'10.03"E,33°39'45.11"S,149°01'55.34"E,33°57'40.57"S,151°05'32.46"E,35°15'33.80"S,148°33'34.99"E,35°33'50.90"S,150°39'38.66"E,-34.61494,149.83612,-33.66253,149.03204,-33.96127,151.09235,-35.25939,148.55972,-35.56414,150.66074,LE07_L1GT_090084_20120306_20161202_01_T2,LE70900842012066ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012066ASA00
LE07_L1TP_090084_20120219_20161203_01_T1,LE70900842012050ASA00,2012/02/19,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/03,2012:050:23:44:12.8516249,2012:050:23:44:39.6055624,ASA - Alice Springs  Austrailia,Day,76,76,77,4,4.861,3.734,3.112,9,N,LPGS_12.8.2,FULL,48.64532335,64.74728089,DE,-2.326645,ETM_L1TP,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120101_20120331_01.02,2,34°36'52.27"S,149°49'00.44"E,33°39'44.50"S,149°00'49.54"E,33°57'40.14"S,151°04'22.62"E,35°15'35.39"S,148°32'27.10"E,35°33'52.42"S,150°38'26.70"E,-34.61452,149.81679,-33.66236,149.01376,-33.96115,151.07295,-35.25983,148.54086,-35.56456,150.64075,LE07_L1TP_090084_20120219_20161203_01_T1,LE70900842012050ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012050ASA00
LE07_L1TP_090084_20120203_20161204_01_T1,LE70900842012034ASA00,2012/02/03,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/04,2012:034:23:44:09.1678124,2012:034:23:44:35.9217499,ASA - Alice Springs  Austrailia,Day,31,30,41,4,6.68,5.137,4.27,9,N,LPGS_12.8.2,FULL,51.88694186,71.22222107,DE,1.123819,ETM_L1TP,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120101_20120331_01.02,2,34°36'51.52"S,149°49'13.40"E,33°39'43.99"S,149°00'59.76"E,33°57'39.71"S,151°04'30.86"E,35°15'33.73"S,148°32'40.06"E,35°33'50.94"S,150°38'37.50"E,-34.61431,149.82039,-33.66222,149.0166,-33.96103,151.07524,-35.25937,148.54446,-35.56415,150.64375,LE07_L1TP_090084_20120203_20161204_01_T1,LE70900842012034ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012034ASA00
LE07_L1TP_090084_20120118_20161203_01_T1,LE70900842012018ASA00,2012/01/18,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/03,2012:018:23:44:05.3249374,2012:018:23:44:32.0788749,ASA - Alice Springs  Austrailia,Day,22,22,80,4,4.833,3.495,3.338,9,N,LPGS_12.8.2,FULL,54.78370872,76.12406624,DE,10.129778,ETM_L1TP,ETM,DEFINITIVE,14521,16581,7261,8291,7261,8291,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120101_20120331_01.02,2,34°36'49.39"S,149°49'10.99"E,33°39'34.24"S,149°01'01.24"E,33°57'30.20"S,151°04'32.56"E,35°15'25.85"S,148°32'40.85"E,35°33'43.45"S,150°38'38.40"E,-34.61372,149.81972,-33.65951,149.01701,-33.95839,151.07571,-35.25718,148.54468,-35.56207,150.644,LE07_L1TP_090084_20120118_20161203_01_T1,LE70900842012018ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012018ASA00
LE07_L1TP_090084_20120102_20161203_01_T1,LE70900842012002ASA00,2012/01/02,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/03,2012:002:23:44:05.2935625,2012:002:23:44:32.0474375,ASA - Alice Springs  Austrailia,Day,3,4,139,4,5.064,3.863,3.275,9,N,LPGS_12.8.2,FULL,57.24884875,78.51151499,DE,-7.360397,ETM_L1TP,ETM,DEFINITIVE,14521,16601,7261,8301,7261,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20120101_20120331_01.02,2,34°36'47.84"S,149°47'52.80"E,33°39'41.87"S,148°59'38.62"E,33°57'38.88"S,151°03'14.40"E,35°15'28.44"S,148°31'19.27"E,35°33'46.94"S,150°37'21.22"E,-34.61329,149.798,-33.66163,148.99406,-33.9608,151.054,-35.2579,148.52202,-35.56304,150.62256,LE07_L1TP_090084_20120102_20161203_01_T1,LE70900842012002ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842012002ASA00
LE07_L1TP_090084_20111217_20161204_01_T1,LE70900842011351ASA00,2011/12/17,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/04,2011:351:23:43:55.2458750,2011:351:23:44:21.9998124,ASA - Alice Springs  Austrailia,Day,91,91,20,4,4.147,2.775,3.082,9,N,LPGS_12.8.2,FULL,59.03442291,77.66671249,DE,-9.441957,ETM_L1TP,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20111001_20111231_01.02,2,34°36'46.73"S,149°48'47.38"E,33°39'31.39"S,149°00'31.93"E,33°57'29.99"S,151°04'11.71"E,35°15'20.99"S,148°32'10.79"E,35°33'41.51"S,150°38'16.80"E,-34.61298,149.81316,-33.65872,149.00887,-33.95833,151.06992,-35.25583,148.53633,-35.56153,150.638,LE07_L1TP_090084_20111217_20161204_01_T1,LE70900842011351ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011351ASA00
LE07_L1TP_090084_20111201_20161205_01_T1,LE70900842011335ASA00,2011/12/01,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/05,2011:335:23:43:48.6578124,2011:335:23:44:15.4117499,ASA - Alice Springs  Austrailia,Day,49,48,28,4,6.721,5.724,3.523,9,N,LPGS_12.8.2,FULL,59.66148179,73.53041301,DE,3.389544,ETM_L1TP,ETM,DEFINITIVE,14541,16601,7271,8301,7271,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20111001_20111231_01.02,2,34°36'44.53"S,149°48'40.43"E,33°39'33.55"S,149°00'24.26"E,33°57'32.26"S,151°04'04.19"E,35°15'25.38"S,148°32'04.31"E,35°33'46.04"S,150°38'10.64"E,-34.61237,149.81123,-33.65932,149.00674,-33.95896,151.06783,-35.25705,148.53453,-35.56279,150.63629,LE07_L1TP_090084_20111201_20161205_01_T1,LE70900842011335ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011335ASA00
LE07_L1GT_090084_20111115_20161205_01_T2,LE70900842011319ASA00,2011/11/15,LANDSAT_7,OFF,T2,1,BUMPER, 090, 084,2016/12/05,2011:319:23:43:38.7860000,2011:319:23:44:05.5399374,ASA - Alice Springs  Austrailia,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.2,FULL,58.65803948,67.12299483,DE,-8.487154,ETM_L1GT,ETM,DEFINITIVE,14581,16601,7291,8301,7291,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20111001_20111231_01.02,2,34°36'45.32"S,149°49'08.69"E,33°39'33.05"S,149°00'53.46"E,33°57'31.90"S,151°04'31.04"E,35°15'23.44"S,148°32'33.86"E,35°33'44.24"S,150°38'37.90"E,-34.61259,149.81908,-33.65918,149.01485,-33.95886,151.07529,-35.25651,148.54274,-35.56229,150.64386,LE07_L1GT_090084_20111115_20161205_01_T2,LE70900842011319ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011319ASA00
LE07_L1TP_090084_20111030_20161205_01_T1,LE70900842011303ASA00,2011/10/30,LANDSAT_7,OFF,T1,1,BUMPER, 090, 084,2016/12/05,2011:303:23:43:26.0578124,2011:303:23:43:52.8118749,ASA - Alice Springs  Austrailia,Day,10,9,75,4,6.253,4.655,4.175,9,N,LPGS_12.8.2,FULL,55.81686421,60.25743533,DE,-14.156075,ETM_L1TP,ETM,DEFINITIVE,14541,16601,7271,8301,7271,8301,UTM,55,WGS84,WGS84,15,30,30,LE07CPF_20111001_20111231_01.02,2,34°36'45.50"S,149°50'06.14"E,33°39'31.36"S,149°01'56.96"E,33°57'29.81"S,151°05'28.82"E,35°15'20.66"S,148°33'33.12"E,35°33'40.61"S,150°39'31.36"E,-34.61264,149.83504,-33.65871,149.03249,-33.95828,151.09134,-35.25574,148.5592,-35.56128,150.65871,LE07_L1TP_090084_20111030_20161205_01_T1,LE70900842011303ASA00,https://earthexplorer.usgs.gov/browse-link/12267/LE70900842011303ASA00
